Var1,x,z,h,expH_bayes1,expH_bayes2,e1,e2,q1exp1,q1exp2
1322,1,2,0.99,0.563115331534035,0.501151510163043,4.3751124653455,1.85410524614002,0.258441472519555,0.199736699509395
1323,0,1,0.99,0.612280223455108,0.501308434970847,4.26053772927474,1.85413806663754,0.890621246078438,0.800551149342433
1324,0,2,0.99,0.467644365485242,0.501126081286795,4.43829728189592,1.85378178068343,0.70098069740196,0.799387247551763
1325,0,1,0.99,0.44644450000301,0.500947184244144,4.34932242893331,1.85384763883968,0.900107570308838,0.799687130307306
1326,1,2,0.99,0.584843394523717,0.501105655822975,4.28336213805072,1.85345245842859,0.242041393854357,0.199753769431263
1327,0,1,0.99,0.637098579790843,0.501262808778712,4.13491621290272,1.85349107460645,0.903389800927996,0.800533587211844
1328,1,2,0.99,0.743500642631335,0.501418831717711,3.86721733292828,1.85353644032218,0.116490067090664,0.199406169697214
1329,0,1,0.99,0.794901451109824,0.501573361019854,3.63767195296516,1.85359126461218,0.934450687476988,0.800653503206963
1330,1,2,0.99,0.851365777027288,0.501726415341567,3.36611603572557,1.85365546228044,0.0601439693215333,0.199287634515286
1331,0,1,0.99,0.880856856868129,0.501878011740134,3.16688860883255,1.85372987679059,0.9584743654643,0.800770678518121
1332,1,2,0.99,0.90560834783569,0.502028168089182,2.9818116320648,1.85381530185015,0.0359402685588215,0.199171552041174
1333,0,1,0.99,0.919647462879594,0.502176902342786,2.84716760712499,1.85391249514802,0.971084529180581,0.800885680986499
1334,1,2,0.99,0.930260173632158,0.502324232530849,2.73342826423038,1.85402217648838,0.0257448572639131,0.199057615668049
1335,0,1,0.99,0.93693204630145,0.502470176744698,2.64645788468547,1.85414502876418,0.977175851495868,0.800998564758659
1336,1,2,0.99,0.941924563206285,0.502614753125097,2.57368944142826,1.85428169886795,0.0211193308756585,0.198945770948452
1337,0,1,0.99,0.945432018037565,0.502757979850665,2.51416520378428,1.85443279861335,0.980299653146026,0.801109384013843
1338,1,2,0.99,0.948166713169614,0.502899875126766,2.46281703616231,1.85459890565634,0.0187082778704889,0.198835963537232
1339,0,1,0.99,0.950290330506543,0.503040457174834,2.41820543611303,1.85478056441526,0.982112756114152,0.801218193225446
1340,1,2,0.99,0.952041864166494,0.503179744222146,2.37826118368711,1.85497828698907,0.0172394971843541,0.198728138865042
1341,0,1,0.99,0.953507664926534,0.503317754492023,2.34206360716161,1.855192554073,0.983312615647949,0.801325047026569
1342,1,2,0.99,0.954776277928231,0.503454506194468,2.30871091469335,1.85542381587058,0.0162182512392121,0.19862224226588
1343,0,1,0.99,0.955890860824621,0.503590017517207,2.277685994136,1.85567249300152,0.984194890457496,0.801430000086565
1344,0,2,0.99,0.933284715695393,0.503382977095599,2.57007852324701,1.85552849073534,0.200568680389436,0.798509939307267
1345,0,1,0.99,0.937389237486353,0.503181589020983,2.4538156725916,1.85579156489779,0.940261164778682,0.798833757087994
1346,1,2,0.99,0.947922375758797,0.503317204768536,2.33547725276487,1.85557804906436,0.0306134748463899,0.198910907831748
1347,0,1,0.99,0.951819897138744,0.503453702072358,2.27427423608098,1.85580418891806,0.980702648701672,0.801375018377321
1348,1,2,0.99,0.955545046336725,0.50358934568862,2.21932157191757,1.85605054814341,0.0168379128630023,0.198570490963152
1349,0,1,0.99,0.95755651848592,0.503723769448704,2.17980615899416,1.85631568233153,0.984708691548178,0.801481606877819
1350,1,2,0.99,0.959217023912258,0.503856988170936,2.14494038619949,1.85659901158775,0.0147062549838033,0.198467012088773
1351,0,1,0.99,0.960360392726497,0.503989019235334,2.11560487153691,1.85690086905582,0.985808090785673,0.801583917351918
1352,1,2,0.99,0.961314886865422,0.504119880678008,2.08893742996502,1.85722156536544,0.0138615938068088,0.198365595446662
1353,0,1,0.99,0.962084008715791,0.504249590480137,2.06468709186221,1.8575613885346,0.986434901608808,0.801684456762738
1354,1,2,0.99,0.962757643184765,0.504378166557522,2.04196991076115,1.85792060223298,0.0133249471768044,0.198265919268794
1355,0,1,0.99,0.9633502433345,0.504505626752488,2.02054545416446,1.85829944664035,0.986892854492737,0.801783283181091
1356,0,2,0.99,0.94138158244744,0.504287966305436,2.31180444619048,1.85827884308758,0.173087963429973,0.79815525530765
1357,0,1,0.99,0.944944022830788,0.504076865826148,2.20324871749529,1.85865911042669,0.949813735392846,0.798492719037446
1358,1,2,0.99,0.954950944447104,0.504204036910557,2.09125283379033,1.8585550453883,0.0263452085104755,0.198575750866254
1359,0,1,0.99,0.958406107501788,0.504332985604361,2.03713380122558,1.85889294611887,0.983459235557982,0.801713468753581
1360,1,2,0.99,0.961709383806466,0.504461204895746,1.98894579526328,1.85925481296491,0.0145173313331273,0.19823404079305
1361,0,1,0.99,0.963365782170488,0.504588319403451,1.95591762853803,1.85963761219899,0.98681131884495,0.801815311029811
1362,1,2,0.99,0.964702778363505,0.504714341869276,1.92718320748555,1.86004059064884,0.0127345248035827,0.19813602242764
1363,0,1,0.99,0.965562689406431,0.504839289301349,1.90358040553007,1.86046392075553,0.987667439135335,0.801912233442794
1364,1,2,0.99,0.966260235108194,0.50496317934631,1.8822843972969,1.86090776320144,0.0120966691228022,0.198039910655322
1365,0,1,0.99,0.966798099134759,0.505086029562404,1.86305747426869,1.86137226145176,0.988113571379162,0.802007552408102
1366,0,2,0.99,0.944678253339336,0.504861140258128,2.15909547301568,1.86143136629884,0.159525219316144,0.797929417216977
1367,1,1,0.99,0.921134512195507,0.504980559506555,2.53442243545861,1.86143442561215,0.56818158174779,0.198288327282126
1368,0,2,0.99,0.907152501873351,0.505102993376942,2.78003906075735,1.86188960098724,0.734668127669875,0.80200980747949
1369,0,1,0.99,0.88497764468085,0.504877754818774,2.85357183781127,1.86194738051183,0.655552288891409,0.797923024888942
1370,1,2,0.99,0.904273886547152,0.504997171775092,2.67701263706147,1.86194834517741,0.14579565687206,0.198282256694127
1371,0,1,0.99,0.91933843894633,0.50511962078603,2.51513424030729,1.86240189912422,0.943065349170817,0.802016257396353
1372,0,2,0.99,0.859370996087216,0.504894028295777,3.03267262842112,1.86245716029379,0.347203716471677,0.797916447979764
1373,0,1,0.99,0.86716416982325,0.504675637063872,2.85826277748131,1.86290956505272,0.910438397033021,0.798265107054922
1374,1,2,0.99,0.909103035927578,0.504797946182581,2.55655986499023,1.86287166905873,0.0561030245045089,0.198352786479741
1375,0,1,0.99,0.925525501484568,0.504922640590897,2.39022961583302,1.86327894940054,0.971428541603124,0.801940822003666
1376,0,2,0.99,0.860518962843247,0.504698838700847,2.94033588706808,1.86328090159049,0.278738765633082,0.797992700411249
1377,0,1,0.99,0.872238356351606,0.504482072861849,2.73831795823645,1.8636829889685,0.935844373155936,0.798338913381536
1378,1,2,0.99,0.915825843483189,0.504606669391806,2.43121467466862,1.86360244606259,0.0476325105724366,0.198425292600801
1379,0,1,0.99,0.930745257766705,0.504733456747863,2.27697413588509,1.86396822877417,0.975334743251546,0.801868058716329
1380,0,2,0.99,0.866532290756456,0.504511427255714,2.82190668224788,1.8639216703406,0.260855448966271,0.798065923142331
1381,1,1,0.99,0.83224588841203,0.504635346113849,3.27070108152247,1.86383587372694,0.501197105011819,0.19841918617465
1382,1,2,0.99,0.844797943187365,0.50441483112685,3.05583212522767,1.8637775519876,0.169023735008032,0.201892047962675
1383,0,1,0.99,0.881935380940694,0.504539725248912,2.75579363084395,1.86367816779202,0.919927659810154,0.801545144774684
1384,1,2,0.99,0.909182379930426,0.504667175346846,2.51780532404514,1.86403233995957,0.0420049492451283,0.198157760103243
1385,0,1,0.99,0.929254297947188,0.504793938189892,2.32323825767035,1.86441337837505,0.971254521924838,0.801894826538957
1386,1,2,0.99,0.942404582867322,0.504919620979266,2.17588886045099,1.86481659485847,0.0218849055803746,0.198056337347038
1387,0,1,0.99,0.951127594951676,0.50504423511986,2.0632865347986,1.86524114853798,0.981830366828536,0.801991806797229
1388,1,2,0.99,0.956929997507826,0.505167797820424,1.9771042629048,1.86568716101057,0.0158338652784371,0.197960452035371
1389,0,1,0.99,0.960839750191633,0.505290326958461,1.91021776546344,1.86615474846101,0.985703506089397,0.802086898153867
1390,1,2,0.99,0.963551106088632,0.505411840313202,1.85710444949336,1.86664401123377,0.0132509949356327,0.197866135378619
1391,0,1,0.99,0.965470993505746,0.505532355548819,1.81399866249852,1.86715503187603,0.987491731671429,0.802180454055285
1392,0,2,0.99,0.940257549590139,0.505300701413299,2.15718215167588,1.86723705570817,0.162375013158404,0.797754577578999
1393,0,1,0.99,0.945823873504336,0.505076751741831,2.01245062349261,1.86771754635611,0.955182434454396,0.7981129879651
1394,1,2,0.99,0.957232655155321,0.505196466965691,1.87801789634423,1.86771738737572,0.0243392999438757,0.198204167674416
1395,0,1,0.99,0.961442604739984,0.505318992947491,1.81068415901242,1.86816628293058,0.984802947197501,0.802093892338631
1396,1,2,0.99,0.965259905387508,0.505440919489461,1.75280797121059,1.8686431863027,0.0132560409247651,0.197855015193221
1397,0,1,0.99,0.967226966878386,0.505561849067014,1.7132825286047,1.8691432780371,0.98813784762579,0.802192037170936
1398,1,2,0.99,0.968756142883502,0.505681792143894,1.68005246883863,1.86966561967297,0.0113472214045235,0.197761578468271
1399,0,1,0.99,0.969722665596963,0.505800765553489,1.653553367443,1.87021023948398,0.989096937472221,0.802284433174407
1400,1,2,0.99,0.970470674184444,0.505918786794265,1.63049354656413,1.8707771652783,0.0106447121776822,0.197669915386132
1401,0,1,0.99,0.971019879320706,0.506035873248485,1.6103699022808,1.87136641271628,0.989573426880844,0.802375382988143
1402,0,2,0.99,0.948434722189541,0.505797369981746,1.9241162806647,1.87151583601038,0.142341283599936,0.797557496369827
1403,0,1,0.99,0.952410906736312,0.50556713738039,1.80699971301957,1.87206205119483,0.960805675075238,0.797926937308153
1404,1,2,0.99,0.962418714921605,0.505683182552677,1.69150204726193,1.87212486782417,0.0215546302145614,0.19802245365013
1405,0,1,0.99,0.965747075125392,0.505802556662933,1.63855470028033,1.87263975880328,0.986545662769052,0.802280589112599
1406,1,2,0.99,0.968870353681588,0.505921400913682,1.59247090776099,1.87318425152089,0.0118726267778554,0.197668985870906
1407,0,1,0.99,0.970352659677572,0.506039305517236,1.56248546673678,1.87375266158761,0.98928577643776,0.802376943106875
1408,1,2,0.99,0.971508305672853,0.506156279624934,1.53719114938646,1.87434396501511,0.010342554410775,0.197577787526422
1409,0,1,0.99,0.972195254305835,0.506272339838939,1.5172861758614,1.87495812751676,0.989989269993307,0.802467129273347
1410,1,2,0.99,0.972722771977988,0.506387503448877,1.49981784320456,1.87559512000158,0.00983532891012541,0.197488293086521
1411,0,1,0.99,0.973097386854308,0.506501787618805,1.48447983303948,1.8762549037599,0.99031574980828,0.802555952490988
1412,1,2,0.99,0.973401299796463,0.506615209367631,1.47038861130565,1.87693742827055,0.00957752577147213,0.197400127523952
1413,0,1,0.99,0.973647721631743,0.506727785565458,1.45730096506611,1.87764263180732,0.990514664709483,0.802643473269479
1414,0,2,0.99,0.951560167209897,0.506479660386422,1.76579886121758,1.87789363017498,0.131927650647167,0.797285893195711
1415,0,1,0.99,0.955237365213929,0.506240604781992,1.65778431903999,1.87853914000162,0.964100591255254,0.797671703626691
1416,1,2,0.99,0.964905481328799,0.506351805010513,1.54776290175613,1.87869548929949,0.0200596622768755,0.197773602460251
1417,0,1,0.99,0.968019993089315,0.506467061666064,1.49942219569959,1.87930809942581,0.987482333971993,0.802537333684118
1418,1,2,0.99,0.970954214943784,0.506581887872932,1.4573638344614,1.87995218807047,0.011093212337462,0.197413049203889
1419,0,1,0.99,0.972299170222888,0.506695854589923,1.4309738333052,1.88062088609944,0.989980926012138,0.802631422249232
1420,1,2,0.99,0.973338402691613,0.506808968997121,1.40894195376777,1.88131305791499,0.0096931848984298,0.19732475643225
1421,0,1,0.99,0.973931647652382,0.506921247291248,1.39199312063261,1.88202859390068,0.990600763531402,0.802718740405169
1422,1,2,0.99,0.9743784018003,0.507032706400052,1.37723635049139,1.88276739742357,0.00925319230681827,0.197238072547123
1423,0,1,0.99,0.974683691875113,0.507143363117362,1.3643957709662,1.88352936557574,0.990872001727747,0.802804811732356
1424,1,2,0.99,0.974926135576364,0.507253234079914,1.35262523343831,1.88431438675149,0.0090435430583746,0.197152600415031
1425,0,1,0.99,0.975117647188002,0.507362335764582,1.34170555188077,1.88512234115845,0.991028623739754,0.802889697274474
1426,1,2,0.99,0.97528128276027,0.507470684488091,1.33135462313427,1.88595310137554,0.00891326253426396,0.197068288995709
1427,0,1,0.99,0.975423680139374,0.507578296406958,1.32145634989734,1.88680653290252,0.991138285072557,0.802973446919076
1428,0,2,0.99,0.95341872789499,0.507317750453206,1.63066757962237,1.88718566729612,0.124582456471438,0.796950612777467
1429,0,1,0.99,0.957060237627042,0.507067311675298,1.52637331059995,1.88795722922405,0.966526550450537,0.797358931157605
1430,0,2,0.99,0.908507597545301,0.50681847421855,2.03225216615473,1.88862966778093,0.236477649225279,0.79744515671896
1431,0,1,0.99,0.913665086987477,0.506571852949993,1.88028100058443,1.8892252207833,0.944152946566548,0.797539653196907
1432,1,2,0.99,0.945776665584776,0.506683267497742,1.62269725575132,1.88935653757833,0.0357324000015699,0.197653652785379
1433,0,1,0.99,0.955022702065642,0.506799155971679,1.51909969898445,1.88995542057247,0.983267334822468,0.802666371858195
1434,1,2,0.99,0.964952645539788,0.506914634866664,1.41845117344516,1.89058852360191,0.0143699351298823,0.197283296071411
1435,0,1,0.99,0.968877124207389,0.507029252333539,1.36547310373832,1.89124824190393,0.988903230953913,0.802761464439678
1436,1,2,0.99,0.972038088856587,0.507143015266751,1.3219704054597,1.89193334770679,0.0103800764686381,0.197194446305247
1437,0,1,0.99,0.973565449284574,0.507255940682097,1.29428911596125,1.89264368939324,0.990474951523757,0.802849317049764
1438,0,2,0.99,0.948266504014902,0.506996690976215,1.63483623696975,1.89284204627738,0.129507963445704,0.797075504866666
1439,0,1,0.99,0.953039860186064,0.506747398957019,1.51525587186175,1.89344311318485,0.966383007259423,0.797481090999332
1440,0,2,0.99,0.898251446373866,0.506499751137399,2.06455118644389,1.89395052261573,0.24468613165316,0.797567166601175
1441,0,1,0.99,0.904322880975082,0.506254362163207,1.9000408097654,1.89438610697099,0.944489720996393,0.797661205342881
1442,1,2,0.99,0.941429921247976,0.506370916833584,1.61189718853024,1.8944003567183,0.0379918519043197,0.197772669148032
1443,0,1,0.99,0.952060849699126,0.506491645125246,1.49543237865286,1.89488906685375,0.982658484280369,0.802548251847938
1444,0,2,0.99,0.894931879451137,0.506239750820878,2.03463273830707,1.89483925301396,0.19626493535292,0.797374255167477
1445,1,1,0.99,0.857698003791039,0.506356085201316,2.55229742059006,1.89483926297507,0.597672623612286,0.197784885866827
1446,1,2,0.99,0.875986692122832,0.506106167018482,2.27667978764698,1.89476145482237,0.12777287439422,0.202566757082639
1447,0,1,0.99,0.911643583462377,0.506223891786535,1.95677811906061,1.89473710592399,0.940159648981727,0.802166072553142
1448,1,2,0.99,0.934435368464473,0.50634614813587,1.73525842945233,1.8951975679879,0.0301393382044269,0.197508198049526
1449,0,1,0.99,0.950245220294857,0.506467900734961,1.56795334878468,1.89569426358777,0.979719606194996,0.802544499224082
1450,1,2,0.99,0.959889496666607,0.506588684558925,1.45156939234223,1.89621902687624,0.0152211580837842,0.197408384817514
1451,0,1,0.99,0.965963824691982,0.506708507725717,1.36843533470948,1.89677064919312,0.987334818126756,0.80263801311008
1452,1,2,0.99,0.969769126479843,0.50682738875494,1.30897886729921,1.89734903578977,0.0111266168708434,0.19731595446236
1453,1,1,0.99,0.940351957188031,0.506570956670889,1.70112139338195,1.89733752567323,0.858724806154672,0.202757960930683
1454,1,2,0.99,0.947564899533889,0.506324229255409,1.54473997230499,1.89774029685564,0.0356689182129128,0.202357603638495
1455,1,1,0.99,0.887733068237611,0.506079190678524,2.14946491417517,1.89805675638664,0.741850925627295,0.202272083475417
1456,0,2,0.99,0.857223067018562,0.506198873012069,2.64642701319462,1.89802221451324,0.494467321116099,0.802161378581139
1457,0,1,0.99,0.86632316626729,0.505949420869768,2.41601161561756,1.897840269553,0.829132101271716,0.797493253978321
1458,0,2,0.99,0.791321059764097,0.505708549457773,3.04910250076225,1.89806903899938,0.569625689049515,0.797876032526754
1459,0,1,0.99,0.775131394170386,0.505469403527692,2.96860961802996,1.8982230626087,0.840079766507049,0.797960503053909
1460,1,2,0.99,0.845622848638262,0.505595546496371,2.52839409478503,1.89806494687679,0.108623382229303,0.198065443955574
1461,0,1,0.99,0.881220433024699,0.505725092120887,2.23345327943173,1.89838778293376,0.951920497646163,0.802253134792431
1462,1,2,0.99,0.917809758158438,0.50585399775587,1.92858351038808,1.89874504450778,0.0358238324970778,0.19769239130732
1463,0,1,0.99,0.937331229378951,0.505981812872581,1.72678982087873,1.89913067578161,0.976882369879052,0.80235737569629
1464,1,2,0.99,0.951851037208658,0.506108549058799,1.56352541731606,1.89954360557152,0.0185625495114001,0.197593602084421
1465,0,1,0.99,0.960194499888609,0.506234226158419,1.45159735003259,1.8999838504074,0.985356013910597,0.802455012290022
1466,1,2,0.99,0.965911479367135,0.506358864813899,1.3665398527933,1.90045142819427,0.0126874553855333,0.197496765841447
1467,0,1,0.99,0.969436693295244,0.50648248552635,1.30514594599486,1.90094634184691,0.988789715358921,0.802551071964925
1468,1,2,0.99,0.971841833589092,0.506605108631372,1.2580510215665,1.90146857687489,0.0103342939539121,0.197401466566142
1469,0,1,0.99,0.97343119334078,0.506726754293575,1.22192001495595,1.90201810219634,0.990300642104239,0.802645626210525
1470,1,2,0.99,0.974551122557684,0.506847442503998,1.19300871028184,1.90259487098821,0.00927904737652093,0.197307642124626
1471,0,1,0.99,0.975343386866946,0.506967193077898,1.16944070384804,1.90319882152785,0.99102948362472,0.80273873594502
1472,1,2,0.99,0.975929695800772,0.507086025652844,1.14963303070335,1.90382987801399,0.00874865053441358,0.197215232128488
1473,0,1,0.99,0.976371824000494,0.507203959687091,1.13264277943797,1.90448795136652,0.991420443681173,0.802830461041659
1474,1,2,0.99,0.976716669187819,0.50732101445823,1.11774926366877,1.90517294000469,0.00844963657381497,0.197124177223538
1475,0,1,0.99,0.976991639181729,0.507437209062093,1.10447510977253,1.90588473060367,0.991653886308726,0.802920860330638
1476,1,2,0.99,0.977216621346534,0.507552562411904,1.0924630657378,1.90662319882928,0.00826223429846996,0.197034419107755
1477,0,1,0.99,0.977404431004346,0.50766709323767,1.08145887909539,1.90738821005058,0.991807453443938,0.803009991582391
1478,1,2,0.99,0.977564333807076,0.507780820085789,1.07127008594429,1.9081796200305,0.00813365797903128,0.196945900544963
1479,0,1,0.99,0.977702734350287,0.50789376131888,1.0617525483511,1.90899727559427,0.991917024892503,0.803097911496876
1480,1,2,0.99,0.977824342930106,0.508005935115809,1.05279464962078,1.90984101527568,0.0080387156355838,0.196858565372705
1481,0,1,0.99,0.977932588465368,0.50811735947191,1.04430959720823,1.91071066994123,0.992000472635786,0.803184675698407
1482,1,2,0.99,0.97803005648808,0.508228052199388,1.0362285254688,1.9116060633922,0.00796442086789202,0.19677235850484
1483,0,1,0.99,0.978118704549942,0.508338030927897,1.02849632412601,1.91252701294474,0.992067364080791,0.803270338735504
1484,1,2,0.99,0.97820004743727,0.508447313105279,1.02106828126497,1.91347332998814,0.00790359234172974,0.196687225929367
1485,1,1,0.99,0.956042168255655,0.508167303895368,1.3407853577633,1.9136734193834,0.887287855858617,0.203397700823747
1486,1,2,0.99,0.959859286898807,0.50789915557763,1.23585181032444,1.91428762938998,0.0294681892386806,0.202952984572688
1487,1,1,0.99,0.910418676498158,0.507632728657584,1.76780496562746,1.91478850844782,0.780880655408262,0.20286193445663
1488,0,2,0.99,0.882758374837103,0.507742133604911,2.24373863116136,1.91504091298111,0.455251244133015,0.802732548474115
1489,0,1,0.99,0.891689050545112,0.507469671260558,2.01741929663461,1.91500485672465,0.843965627066931,0.796886994966457
1490,1,2,0.99,0.921224921397159,0.507580275565626,1.71936467881322,1.91520128889135,0.066183087519128,0.197335757962274
1491,0,1,0.99,0.940991543409535,0.507697240956829,1.51088054036277,1.9159036374394,0.969514786110797,0.803014779220741
1492,1,2,0.99,0.954932688514584,0.507813930193257,1.35433930687688,1.91664673451205,0.0192409025140253,0.196932610600203
1493,0,1,0.99,0.963401407128471,0.507929811967039,1.2467107867494,1.91741923434243,0.985892861580543,0.803112773734188
1494,1,2,0.99,0.968746298265972,0.508044889167254,1.17028563750674,1.9182196631822,0.0117021006777313,0.196842565532077
1495,0,1,0.99,0.972075177642462,0.508159179706769,1.11607628166781,1.91904779952189,0.989694760055396,0.803201784866319
1496,1,2,0.99,0.974199738696524,0.508272702519994,1.07658714157975,1.9199034547511,0.00946737184736752,0.196754154453972
1497,0,1,0.99,0.975582308295104,0.508385476391382,1.04706071127461,1.92078643684304,0.99107077295209,0.803289624575819
1498,1,2,0.99,0.976504691106788,0.508497519913543,1.02427441218873,1.92169654693775,0.00857276166941451,0.196666870920186
1499,0,1,0.99,0.977139031250433,0.50860885148451,1.00609453406159,1.92263357978828,0.99167080199838,0.803376366075551
1500,1,2,0.99,0.977587969046354,0.508719489308589,0.991131173066837,1.92359732432398,0.00815699292296087,0.196580657493246
1501,0,1,0.99,0.977916415422367,0.508829451397519,0.978448764834942,1.92458756420606,0.991968112155361,0.803462065246245
1502,0,2,0.99,0.955169470356877,0.508540926765255,1.31017337715499,1.92472802767191,0.11349304751726,0.796448788782279
1503,0,1,0.99,0.9594070097003,0.508265051227217,1.19617421230546,1.92529141426285,0.97054062315338,0.796909940595472
1504,1,2,0.99,0.969174443041024,0.508371732328698,1.08195118178485,1.92565237244057,0.0172681315117017,0.197036352848848
1505,0,1,0.99,0.97229745966978,0.508485214452603,1.03380101209443,1.92651260744446,0.989267954054097,0.803320482400473
1506,0,2,0.99,0.940931256608126,0.508199641370402,1.4341502533437,1.92650484844943,0.133659635451227,0.796584376535186
1507,0,1,0.99,0.947186507165997,0.507926419214533,1.29663345202664,1.92692581192993,0.967971959850798,0.797038484665698
1508,1,2,0.99,0.963352140959894,0.50803726588161,1.13234368450727,1.92718419614462,0.0206916106038918,0.197161581622698
1509,1,1,0.99,0.926013257880536,0.50775683264137,1.58862223363118,1.92703034225419,0.838935905301348,0.203231619890423
1510,1,2,0.99,0.936613787136745,0.507487698659441,1.40771763702063,1.92729690615378,0.0385431127604958,0.202795621863228
1511,0,1,0.99,0.956461911698936,0.507603290038965,1.20738315386884,1.92744323404314,0.975833774238288,0.802676353027089
1512,1,2,0.99,0.964211169768095,0.507724848257429,1.11134136859886,1.92809589623156,0.013745348411876,0.196972945527136
1513,0,1,0.99,0.970488121813732,0.507846083280803,1.03384153137508,1.92879058677317,0.988463449351245,0.803081187817894
1514,1,2,0.99,0.973607642972179,0.50796645779036,0.987414651922845,1.92951683011813,0.00964837309174265,0.196871687626984
1515,0,1,0.99,0.975764965062223,0.508085976571458,0.952911945749969,1.93027315203024,0.991050357533561,0.803174691203131
1516,1,2,0.99,0.976982431747337,0.508204659082099,0.929502297079744,1.93105933991357,0.00839408535387021,0.196779258614554
1517,0,1,0.99,0.977799282179938,0.508322525824461,0.911736889137579,1.93187521016273,0.991889314843038,0.803266483939366
1518,1,2,0.99,0.978306794928737,0.508439597138479,0.898284735185413,1.93272057378905,0.00790168278355984,0.196688072453531
1519,0,1,0.99,0.978656002807542,0.50855589315963,0.887378348475991,1.9335952330043,0.992225710139146,0.803357079918212
1520,1,2,0.99,0.978893425989413,0.508671433815732,0.878311036731075,1.93449898176548,0.00768107251441384,0.196598051345379
1521,0,1,0.99,0.979066300445393,0.508786238827537,0.870447981687111,1.93543160643084,0.992383208141672,0.803446541277025
1522,1,2,0.99,0.979194611437487,0.508900327709668,0.863462480441552,1.9363928864068,0.00756791991226134,0.196509134769011
1523,0,1,0.99,0.979294730054165,0.509013719771753,0.857101465718062,1.93738259477048,0.992469224569699,0.803534927886811
1524,1,2,0.99,0.979375102683723,0.509126434119728,0.851212954817476,1.93840049886743,0.0075008857281695,0.196421263460021
1525,0,1,0.99,0.979442008561049,0.509238489657308,0.845684624986048,1.93944636088466,0.992523630065881,0.803622298411684
1526,1,2,0.99,0.979499151701213,0.509349905087606,0.840441698776083,1.94051993839933,0.00745553342935359,0.196334379350611
1527,0,1,0.99,0.979549196962658,0.509460698914897,0.835428836801493,1.94162098490324,0.992562540718535,0.803708710327458
1528,1,2,0.99,0.97959387299561,0.509570889446512,0.830606419355161,1.94274925030351,0.00742141991457048,0.196248425552165
1529,0,1,0.99,0.979634427802578,0.509680494794861,0.825944446720388,1.94390448139987,0.992593043515317,0.803794219940767
1530,1,2,0.99,0.979671729625651,0.509789532879568,0.821420259443003,1.9450864223387,0.00739371994985326,0.196163346334418
1531,1,1,0.99,0.957475854924784,0.509482207339979,1.14429525208784,1.94519169731838,0.893669624982834,0.203936136704369
1532,1,2,0.99,0.961332254385749,0.509189368171213,1.0434805326985,1.94573482024569,0.0273611661078915,0.203436879936679
1533,0,1,0.99,0.970802184758791,0.509294131856746,0.935745455319751,1.94624602841274,0.983674663066809,0.803298194919178
1534,1,2,0.99,0.973731923997035,0.509407130805522,0.892752186271006,1.9472764747163,0.0101430152370901,0.196321360724393
1535,0,1,0.99,0.976468097560014,0.509520145237746,0.855984164406969,1.94835120144458,0.99092837754853,0.803731990959381
1536,1,2,0.99,0.977657174139271,0.509632557050675,0.835496454333947,1.94945616704742,0.00814111047470797,0.196223749920959
1537,0,1,0.99,0.97855128204246,0.509744362781434,0.819433132037568,1.95058962034589,0.992119628609923,0.803819772245482
1538,0,2,0.99,0.954912265446202,0.509435191453823,1.15822316989828,1.9505784541937,0.109653920472896,0.796080160826093
1539,0,1,0.99,0.95944877581695,0.509140698677125,1.04794291432864,1.95101349327694,0.972174964354851,0.796582369105812
1540,1,2,0.99,0.969767036957729,0.509248037999075,0.930949490298728,1.95147806689651,0.0167960499227713,0.196721072220037
1541,0,1,0.99,0.973082780709008,0.509363657720135,0.882854877324933,1.95246918523848,0.989633603354024,0.803662332495149
1542,1,2,0.99,0.976107172982728,0.509479269381628,0.842223234416184,1.95350614463879,0.00922464768530627,0.19628326268738
1543,0,1,0.99,0.977456264914092,0.509594244607631,0.819331759852983,1.95457472240136,0.99177970692796,0.803761993162925
1544,1,2,0.99,0.97845844339259,0.509708580465906,0.801599524483301,1.95567313592551,0.00792328870133718,0.196193507651683
1545,0,2,0.99,0.97899215134563,0.509822295105234,0.789591346133181,1.95680104459044,0.992345947743065,0.803850739264923
1546,0,1,0.99,0.955641894004993,0.50950960387546,1.12658540481162,1.95669884713609,0.108292064126896,0.796047512053966
1547,1,2,0.99,0.925785766368925,0.509614472020712,1.61948848532593,1.95721912789128,0.688551397751587,0.196600289487506
1548,1,1,0.99,0.935241183550362,0.509304624647389,1.38586696579659,1.95705132497346,0.0925909070103631,0.203858454121654
1549,1,2,0.99,0.875002005171713,0.509008795868918,2.04941657879627,1.95731718492881,0.610942006767966,0.203367406100455
1550,0,1,0.99,0.861929222474537,0.509120017273221,2.40021616871797,1.95771742856393,0.645837869368484,0.803228762104099
1551,1,2,0.99,0.86772451927751,0.509239510713128,2.46327487928066,1.95865379382384,0.147067623901675,0.196385059852508
1552,0,1,0.99,0.89872473557741,0.509358956110672,2.25167092081219,1.95963778382725,0.92901967642685,0.803670806846996
1553,1,2,0.99,0.920600454300241,0.509477713929771,2.03837458239297,1.96065501304559,0.0371005160059545,0.196282474194314
1554,0,1,0.99,0.938519534538875,0.509595782098555,1.83892654929389,1.96170367549139,0.974273442575965,0.803763462743815
1555,0,2,0.99,0.885769207071378,0.509283376808668,2.4355835511158,1.96141027321134,0.238121904081451,0.796135672301112
1556,0,1,0.99,0.903171982880998,0.508986040153358,2.1474460326842,1.96158325213932,0.942867833031576,0.796642632157012
